537009,29X34,MORDERN M/INDIGO,240,252,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,9
537009,30X30,MORDERN M/INDIGO,30,31.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,10
537009,30X32,MORDERN M/INDIGO,270,283.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,11
537009,30X34,MORDERN M/INDIGO,270,283.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,12
537009,31X32,MORDERN M/INDIGO,150,157.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,13
537009,31X34,MORDERN M/INDIGO,180,189,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,14
537009,32X32,MORDERN M/INDIGO,240,252,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,15
537009,32X34,MORDERN M/INDIGO,210,220.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,16
537009,33X32,MORDERN M/INDIGO,120,126,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,17
537009,33X34,MORDERN M/INDIGO,90,94.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,18
537009,34X32,MORDERN M/INDIGO,90,94.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,19
537040,25X32,MORDERN M/INDIGO,120,126,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,1
537040,26X30,MORDERN M/INDIGO,30,31.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,2
537040,26X32,MORDERN M/INDIGO,480,504,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,3
537040,27X30,MORDERN M/INDIGO,90,94.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,4
537040,27X32,MORDERN M/INDIGO,690,724.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,5
537040,27X34,MORDERN M/INDIGO,270,283.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,6
537040,28X30,MORDERN M/INDIGO,210,220.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,7
537040,28X32,MORDERN M/INDIGO,870,913.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,8
537040,28X34,MORDERN M/INDIGO,540,567,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,9
537040,29X30,MORDERN M/INDIGO,180,189,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,10
537040,29X32,MORDERN M/INDIGO,930,976.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,11
537040,29X34,MORDERN M/INDIGO,600,630,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,12
537040,30X30,MORDERN M/INDIGO,90,94.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,13
537040,30X32,MORDERN M/INDIGO,870,913.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,14
537040,30X34,MORDERN M/INDIGO,630,661.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,15
537040,31X30,MORDERN M/INDIGO,60,63,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,16
537040,31X32,MORDERN M/INDIGO,750,787.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,17
537040,31X34,MORDERN M/INDIGO,570,598.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,18
537040,32X30,MORDERN M/INDIGO,30,31.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,19
537040,32X32,MORDERN M/INDIGO,690,724.5,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,20
537040,32X34,MORDERN M/INDIGO,420,441,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,21
537040,33X32,MORDERN M/INDIGO,540,567,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,22
537040,33X34,MORDERN M/INDIGO,300,315,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,23
537040,34X32,MORDERN M/INDIGO,240,252,2,2/24/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,24
